"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"JDRF_DM-P01_M-1097-1","CEU","gray","CEU",0.0117695,-0.00779942,-0.00362044,-0.00574298
"JDRF_DM-P01_M-1251-1","CEU","gray","CEU",0.0117793,-0.00727914,0.000769626,-0.00522439
"JDRF_DM-P01_M-1255-1","CEU","gray","CEU",0.0116519,-0.0077692,-0.000617764,-0.00302705
"JDRF_DM-P01_M-1290-1","TSI","gray","TSI",0.0105019,-0.00800787,-0.00346582,0.00363717
"JDRF_DM-P01_M-1292-1","MXL","chocolate2","MXL",0.00850375,-0.0051897,-0.0171539,0.0272287
"JDRF_DM-P01_M-1293-1","TSI","gray","TSI",0.0110596,-0.0082439,2.3941e-05,-0.00605976
"JDRF_DM-P01_M-1299-1","MXL","chocolate2","MXL",0.00759326,-0.00758391,-0.01962,0.0313996
"JDRF_DM-P01_M-1313-1","CEU","gray","CEU",0.0117855,-0.00682764,0.000411231,-0.00814882
"JDRF_DM-P01_M-1319-1","CEU","gray","CEU",0.0118419,-0.00716471,-0.000452348,-0.00358725
"JDRF_DM-P01_M-1323-1","CEU","gray","CEU",0.0117094,-0.00746312,-0.00190909,-0.00237579
"JDRF_DM-P01_M-1334-1","TSI","gray","TSI",0.0117063,-0.00833666,-0.000576769,-0.00358638
"JDRF_DM-P01_M-1379-1","CEU","gray","CEU",0.0118701,-0.00743363,0.00189115,-0.00678571
"JDRF_DM-P01_M-1390-1","TSI","gray","TSI",0.011457,-0.00827272,8.29758e-05,-0.00540493
"JDRF_DM-P01_M-1391-1","TSI","gray","TSI",0.0117082,-0.00836684,-0.000885459,-0.00446965
"JDRF_DM-P01_M-1392-1","CEU","gray","CEU",0.0113147,-0.00699406,-0.00799406,0.0112808
"JDRF_DM-P01_M-1394-1","CEU","gray","CEU",0.0116997,-0.00684699,0.00203507,-0.0105378
"JDRF_DM-P01_M-1399-1","MXL","chocolate2","MXL",0.00906545,-0.00637704,-0.0116767,0.0167285
"JDRF_DM-P01_M-1400-1","TSI","gray","TSI",0.0106028,-0.00710011,-0.00526804,0.00347657
"JDRF_DM-P01_M-1401-1","CEU","gray","CEU",0.0120425,-0.0074195,-0.00391988,-0.0101015
"JDRF_DM-P01_M-1402-1","MXL","chocolate2","MXL",0.00236335,-0.00649802,-0.0271081,0.0311453
"JDRF_DM-P01_M-1403-1","TSI","gray","TSI",0.0110849,-0.0090787,0.000756205,-0.00478011
"JDRF_DM-P01_M-1470-1","MXL","chocolate2","MXL",0.00911443,-0.00637009,-0.0118241,0.0184529
"JDRF_DM-P01_M-1473-1","CEU","gray","CEU",0.0117156,-0.00810136,-0.000122425,-0.0037633
"JDRF_DM-P01_M-1488-1","MXL","chocolate2","MXL",-0.00221099,-0.00230701,-0.0288813,-0.00359416
"JDRF_DM-P01_M-1489-1","TSI","gray","TSI",0.0114764,-0.00850468,-0.00108247,-0.00419962
"JDRF_DM-P01_M-1490-1","CEU","gray","CEU",0.0109879,-0.00695495,-0.00412976,-0.00186263
"JDRF_DM-P01_M-1491-1","TSI","gray","TSI",0.00935154,-0.00830796,-0.00670827,0.00687897
"JDRF_DM-P01_M-1492-1","TSI","gray","TSI",0.0112476,-0.00838068,-0.000113613,-0.0032451
"JDRF_DM-P01_M-1493-1","MXL","chocolate2","MXL",-0.00449867,-0.00921816,-0.0388418,0.0252561
"JDRF_DM-P01_M-1494-1","CEU","gray","CEU",0.011542,-0.00741466,-0.00168603,-0.00045778
"JDRF_DM-P01_M-1497-1","MXL","chocolate2","MXL",0.00188011,-0.00188588,-0.109643,-0.0489127
"JDRF_DM-P01_M-1498-1","CEU","gray","CEU",0.0113639,-0.00771659,-0.00126442,-0.00285591
"JDRF_DM-P01_M-1509-1","MXL","chocolate2","MXL",0.0107311,-0.00586525,-0.00190726,-0.00593519
"JDRF_DM-P01_M-1510-1","TSI","gray","TSI",0.0115113,-0.00845324,-0.000838028,-0.0063803
"JDRF_DM-P01_M-1511-1","CEU","gray","CEU",0.0114254,-0.00761089,-0.0010255,-0.0043945
"JDRF_DM-P01_M-1515-1","CEU","gray","CEU",0.0112156,-0.00760249,-0.00309836,-0.00256575
"JDRF_DM-P01_M-1516-1","TSI","gray","TSI",0.0110678,-0.00871399,0.000355443,-0.00558458
"JDRF_DM-P01_M-1517-1","TSI","gray","TSI",0.0117517,-0.0085678,-0.00167914,-0.00318583
"JDRF_DM-P01_M-1520-1","CEU","gray","CEU",0.0117264,-0.00777287,0.00190497,-0.00766569
"JDRF_DM-P01_M-1522-1","TSI","gray","TSI",0.0110027,-0.00884781,-0.00130009,-0.00308598
"JDRF_DM-P01_M-1523-1","CEU","gray","CEU",0.0118521,-0.00759595,-0.00122855,-0.00466773
"JDRF_DM-P01_M-1525-1","TSI","gray","TSI",0.0113999,-0.00869388,0.000161176,-0.003235
"JDRF_DM-P01_M-1526-1","CEU","gray","CEU",0.0117862,-0.0070306,-0.00124776,-0.0066718
"JDRF_DM-P01_M-1529-1","CEU","gray","CEU",0.011708,-0.00729433,-0.0002672,-0.00803626
"JDRF_DM-P01_M-1533-1","MXL","chocolate2","MXL",0.0100647,-0.00660791,-0.01031,0.0109091
"JDRF_DM-P01_M-1534-1","TSI","gray","TSI",0.0114544,-0.0085005,-0.00285143,-0.0019946
"JDRF_DM-P01_M-1535-1","TSI","gray","TSI",0.0114768,-0.0083047,-0.000353226,-0.0047568
"JDRF_DM-P01_M-1536-1","MXL","chocolate2","MXL",2.76033e-05,-0.00741611,-0.0272305,0.0173473
"JDRF_DM-P01_M-1537-1","TSI","gray","TSI",0.0117476,-0.00853471,-0.00250863,-0.00598133
"JDRF_DM-P01_M-1550-1","CEU","gray","CEU",0.0114818,-0.00794513,0.000180151,-0.00301845
"JDRF_DM-P01_M-1552-1","CEU","gray","CEU",0.0110521,-0.00728879,-0.000726334,-0.00308333
"JDRF_DM-P01_M-1553-1","CEU","gray","CEU",0.0115885,-0.00707601,-0.000268091,-0.00569898
"JDRF_DM-P01_M-1567-1","TSI","gray","TSI",0.0109634,-0.00787948,-0.00193623,-0.00176185
"JDRF_DM-P01_M-1568-1","CEU","gray","CEU",0.011318,-0.00763667,0.00127501,-0.00445974
"JDRF_DM-P01_M-1574-1","TSI","gray","TSI",0.0114935,-0.00865136,0.000202009,-0.00374539
"JDRF_DM-P01_M-1575-1","TSI","gray","TSI",0.011207,-0.00861541,-0.000468712,-0.0035672
"JDRF_DM-P01_M-1576-1","MXL","chocolate2","MXL",0.00699702,-0.00798923,-0.0172679,0.0261799
"JDRF_DM-P01_M-1585-1","TSI","gray","TSI",0.0113867,-0.00873499,0.000425926,-0.00306917
"JDRF_DM-P01_M-1586-1","CEU","gray","CEU",0.0114692,-0.00687102,0.000355854,-0.00207921
"JDRF_DM-P01_M-1588-1","TSI","gray","TSI",0.0114526,-0.00832437,0.00126737,-0.00466059
"JDRF_DM-P01_M-1589-1","CEU","gray","CEU",0.011123,-0.00756839,0.000714637,-0.00685322
"JDRF_DM-P01_M-1590-1","TSI","gray","TSI",0.00987735,-0.0080557,-0.00428447,0.000449685
"JDRF_DM-P01_M-1591-1","CEU","gray","CEU",0.0115865,-0.00738046,-0.000296828,-0.00451136
"JDRF_DM-P01_M-1593-1","MXL","chocolate2","MXL",-0.00301817,-0.00851822,-0.03728,0.026166
"JDRF_DM-P01_M-1594-1","TSI","gray","TSI",0.0112343,-0.00779049,-0.000334399,-0.00334289
"JDRF_DM-P01_M-1617-1","CEU","gray","CEU",0.0115025,-0.00739368,-0.000150175,-0.00432686
"JDRF_DM-P01_M-1620-1","TSI","gray","TSI",0.0119158,-0.0085234,-0.000949955,-0.0032022
"JDRF_DM-P01_M-1621-1","TSI","gray","TSI",0.0114304,-0.00800408,-0.000809262,-0.00182813
"JDRF_DM-P01_M-1622-1","CEU","gray","CEU",0.0116391,-0.00741626,0.00117816,-0.00369961
"JDRF_DM-P01_M-1623-1","CEU","gray","CEU",0.0119759,-0.00837017,-0.00277039,-0.00395507
"JDRF_DM-P01_M-1624-1","TSI","gray","TSI",0.011021,-0.00818355,-0.00182908,-0.00313101
"JDRF_DM-P01_M-1625-1","TSI","gray","TSI",0.0112708,-0.0078525,0.0015043,-0.0030226
"JDRF_DM-P01_M-1628-1","CEU","gray","CEU",0.0114138,-0.00787404,-0.000929895,-0.00414315
"JDRF_DM-P01_M-1702-1","CEU","gray","CEU",0.0113069,-0.00724598,0.00103906,-0.00366645
"JDRF_DM-P01_M-1705-1","TSI","gray","TSI",0.0115068,-0.00825505,-0.001128,-0.00533654
"JDRF_DM-P01_M-1708-1","TSI","gray","TSI",0.0113436,-0.00831382,0.0018284,-0.00376064
"JDRF_DM-P01_M-1710-1","CEU","gray","CEU",0.0114037,-0.00734794,0.00165945,-0.00467797
"JDRF_DM-P01_M-1712-1","TSI","gray","TSI",0.0111479,-0.00861532,8.41669e-05,-0.00437283
"JDRF_DM-P01_M-1714-1","CEU","gray","CEU",0.011116,-0.00674038,-0.00123252,-0.00606488
"JDRF_DM-P01_M-1719-1","ASW","orchid3","ASW",-0.0158807,-0.00866127,-0.0614617,0.0421384
"JDRF_DM-P01_M-1725-1","TSI","gray","TSI",0.0110608,-0.00778383,-0.0010489,-0.00533229
"JDRF_DM-P01_M-1726-1","TSI","gray","TSI",0.0112068,-0.00805886,-0.00132756,-0.0084204
"JDRF_DM-P01_M-1727-1","TSI","gray","TSI",0.00959671,-0.00935512,-0.0057575,0.00289785
"JDRF_DM-P01_M-1728-1","MXL","chocolate2","MXL",0.000288861,0.0334168,-0.0484323,0.0313472
"JDRF_DM-P01_M-1729-1","TSI","gray","TSI",0.0106308,-0.00792676,-0.00249177,-0.000911158
"JDRF_DM-P01_M-1730-1","MXL","chocolate2","MXL",0.00181928,0.0131414,-0.0391196,0.0428875
"JDRF_DM-P01_M-1732-1","MXL","chocolate2","MXL",-0.00455126,-0.00823969,-0.0403332,0.0226175
"JDRF_DM-P01_M-1734-1","CEU","gray","CEU",0.011533,-0.00785805,-0.00123165,-0.00248869
"JDRF_DM-P01_M-1735-1","TSI","gray","TSI",0.00884161,-0.00850497,-0.00782358,0.00113143
"JDRF_DM-P01_M-1736-1","MXL","chocolate2","MXL",0.00820028,-0.00716017,-0.0138448,0.0162629
"JDRF_DM-P01_M-1737-1","CEU","gray","CEU",0.0108683,-0.00704962,-0.0026685,-2.13047e-05
"JDRF_DM-P01_M-1738-1","TSI","gray","TSI",0.0118556,-0.00842432,0.000235805,-0.00509992
"JDRF_DM-P01_M-1739-1","TSI","gray","TSI",0.00976819,-0.00858721,-0.00948854,0.012867
"JDRF_DM-P01_M-1741-1","CEU","gray","CEU",0.0115034,-0.00754499,0.000242205,-0.00560262
"JDRF_DM-P01_M-1742-1","CEU","gray","CEU",0.011777,-0.00665151,-0.000156939,-0.00627001
"JDRF_DM-P01_M-1743-1","MXL","chocolate2","MXL",0.00963563,-0.00565648,-0.0115004,-0.0052721
"JDRF_DM-P01_M-1745-1","CEU","gray","CEU",0.010625,-0.00707756,-0.00267059,-0.0020287
"JDRF_DM-P01_M-1747-1","MXL","chocolate2","MXL",0.0101689,-0.00593984,-0.000632757,-0.00951645
"JDRF_DM-P01_M-1748-1","TSI","gray","TSI",0.0112623,-0.00790478,-0.000867974,-0.00382558
"JDRF_DM-P01_M-1749-1","CEU","gray","CEU",0.0116644,-0.00673256,0.00208549,-0.0127316
"JDRF_DM-P01_M-1750-1","TSI","gray","TSI",0.0114474,-0.00807551,-4.2152e-05,-0.00162837
"JDRF_DM-P01_M-1751-1","TSI","gray","TSI",0.00919925,-0.007488,-0.0115755,0.016949
"JDRF_DM-P01_M-1752-1","CEU","gray","CEU",0.0137888,-0.00998629,0.0215552,0.0165024
"JDRF_DM-P01_M-1754-1","TSI","gray","TSI",0.0112335,-0.00777228,-0.0010057,-0.00399246
"JDRF_DM-P01_M-1760-1","MXL","chocolate2","MXL",-0.00574253,-0.00924341,-0.0411121,0.0237201
"JDRF_DM-P01_M-1761-1","MXL","chocolate2","MXL",0.00756539,-0.00738301,-0.016981,0.0302753
"JDRF_DM-P01_M-1762-1","CEU","gray","CEU",0.0113928,-0.00763725,-0.000454431,-0.00542516
"JDRF_DM-P01_M-1781-1","MXL","chocolate2","MXL",0.00866528,-0.00710962,-0.0141651,0.0171921
"JDRF_DM-P01_M-1782-1","CEU","gray","CEU",0.0117088,-0.00801173,-0.00168973,-0.00140417
"JDRF_DM-P01_M-1786-1","TSI","gray","TSI",0.0101931,-0.00783907,-0.00419944,0.00443421
"JDRF_DM-P01_M-1787-1","TSI","gray","TSI",0.00838624,-0.00782821,-0.0132133,0.0203706
"JDRF_DM-P01_M-1788-1","CEU","gray","CEU",0.0116905,-0.00805946,-0.000153538,-0.00388376
"JDRF_DM-P01_M-1789-1","TSI","gray","TSI",0.0119171,-0.00856615,-0.000622391,-0.00264706
"JDRF_DM-P01_M-1791-1","CEU","gray","CEU",0.0116727,-0.00758577,-0.00107409,-0.00350895
"JDRF_DM-P01_M-1792-1","MXL","chocolate2","MXL",0.00903919,-0.00260099,-0.0118393,0.00903212
"JDRF_DM-P01_M-1793-1","TSI","gray","TSI",0.0108327,-0.00717013,-0.0015805,-0.00247993
"JDRF_DM-P01_M-1796-1","MXL","chocolate2","MXL",-0.00302146,-0.00958241,-0.0428119,0.0333009
"JDRF_DM-P01_M-1808-1","TSI","gray","TSI",0.0114893,-0.0083432,0.000922445,-0.00503956
"JDRF_DM-P01_M-1809-1","TSI","gray","TSI",0.011169,-0.00814393,-0.00282386,-0.0042323
"JDRF_DM-P01_M-1813-1","CHB","goldenrod1","CHB",-0.00311361,0.0455115,-0.0501873,0.0105885
"JDRF_DM-P01_M-1814-1","CEU","gray","CEU",0.0119865,-0.00738792,0.000568976,-0.00757206
"JDRF_DM-P01_M-1815-1","TSI","gray","TSI",0.0104634,-0.00770041,-0.00402688,0.00226014
"JDRF_DM-P01_M-1816-1","MXL","chocolate2","MXL",-0.00365055,-0.00943649,-0.0369988,0.0263122
"JDRF_DM-P01_M-1817-1","MXL","chocolate2","MXL",0.0106138,-0.00592276,-0.0064678,0.0060947
"JDRF_DM-P01_M-1818-1","TSI","gray","TSI",0.0113672,-0.00796266,-0.000499344,-0.0026257
"JDRF_DM-P01_M-1819-1","TSI","gray","TSI",0.0117596,-0.0084648,0.00307668,-0.00490346
"JDRF_DM-P01_M-1821-1","MXL","chocolate2","MXL",0.00320836,0.0220569,-0.0305494,0.0126429
"JDRF_DM-P01_M-1822-1","TSI","gray","TSI",0.0115327,-0.0083426,-0.00170755,-0.00510463
"JDRF_DM-P01_M-1823-1","MXL","chocolate2","MXL",0.00668049,-0.00524318,-0.065103,-0.0332652
"JDRF_DM-P01_M-1824-1","TSI","gray","TSI",0.0113976,-0.00850011,0.000167219,-0.00133446
"JDRF_DM-P01_MR-1283-1","MXL","chocolate2","MXL",0.0102182,-0.00496981,-0.00395892,-0.00320811
"JDRF_DM-P01_MR-1287-1","CEU","gray","CEU",0.0123206,-0.00768504,-0.000516788,-0.00504791
"JDRF_DM-P01_MR-1312-1","TSI","gray","TSI",0.0112,-0.00783723,-0.00457937,0.00395119
"JDRF_DM-P01_MR-1336-1","MKK","orchid3","MKK",-0.0254873,-0.00698547,-0.0647389,-0.0105865
"JDRF_DM-P01_MR-1337-1","CEU","gray","CEU",0.0112882,-0.0066387,0.000265569,-0.00738285
"JDRF_DM-P01_MR-1340-1","TSI","gray","TSI",0.0112609,-0.00781194,0.000608961,-0.00741088
"JDRF_DM-P01_MR-1341-1","TSI","gray","TSI",0.0108198,-0.00857736,-7.36735e-05,-0.00429702
"JDRF_DM-P01_MR-1355-1","MXL","chocolate2","MXL",0.00696555,-0.00747328,-0.017799,0.0195326
"JDRF_DM-P01_MR-1356-1","CEU","gray","CEU",0.0116389,-0.00750298,0.00188292,-0.00892502
"JDRF_DM-P01_MR-1357-1","CEU","gray","CEU",0.0113899,-0.00759681,0.00183462,-0.00539683
"JDRF_DM-P01_MR-1369-1","CEU","gray","CEU",0.0122884,-0.00755762,0.0021806,-0.0090779
"JDRF_DM-P01_MR-1370-1","CEU","gray","CEU",0.011895,-0.00805635,-0.000367122,-0.000608858
"JDRF_DM-P01_MR-1373-1","CEU","gray","CEU",0.0120121,-0.00740315,0.00153803,-0.00671643
"JDRF_DM-P01_MR-1374-1","TSI","gray","TSI",0.0102854,-0.00725442,-0.00398459,0.00498391
"JDRF_DM-P01_MR-1385-1","TSI","gray","TSI",0.010911,-0.00790984,-0.00182977,0.000608483
"JDRF_DM-P01_MR-1386-1","CEU","gray","CEU",0.0118063,-0.00750603,0.000175067,-0.00653322
"JDRF_DM-P01_MR-1388-1","MXL","chocolate2","MXL",0.00752095,0.00436615,-0.0133791,-0.0137629
"JDRF_DM-P01_MR-1389-1","TSI","gray","TSI",0.0109305,-0.00798825,0.00243497,-0.005569
"JDRF_DM-P01_MR-1395-1","CEU","gray","CEU",0.0114458,-0.00774338,0.0010449,-0.00793661
"JDRF_DM-P01_MR-1396-1","CEU","gray","CEU",0.0116534,-0.00772832,-0.00189302,-0.00705801
"JDRF_DM-P01_MR-1398-1","CEU","gray","CEU",0.0111422,-0.0070598,-0.00235336,-0.00415006
"JDRF_DM-P01_MR-1405-1","MXL","chocolate2","MXL",0.0078072,-0.00426797,-0.0175879,0.0282652
"JDRF_DM-P01_MR-1409-1","CEU","gray","CEU",0.011696,-0.00760369,0.00160965,-0.00686602
"JDRF_DM-P01_MR-1410-1","MXL","chocolate2","MXL",0.0103278,-0.00641191,-0.00916421,0.0125555
"JDRF_DM-P01_MR-1414-1","TSI","gray","TSI",0.0112496,-0.00795264,-0.00102731,-0.00356488
"JDRF_DM-P01_MR-1415-1","MXL","chocolate2","MXL",0.00706631,-0.0069823,-0.0185647,0.0229051
"JDRF_DM-P01_MR-1417-1","MXL","chocolate2","MXL",0.00868191,-0.00669973,-0.0134536,0.0156456
"JDRF_DM-P01_MR-1423-1","CEU","gray","CEU",0.0118874,-0.00734581,0.000339711,-0.00805239
"JDRF_DM-P01_MR-1424-1","TSI","gray","TSI",0.0110169,-0.00818163,-0.000684746,-0.00206952
"JDRF_DM-P01_MR-1426-1","CEU","gray","CEU",0.011791,-0.00698945,0.000339658,-0.00804338
"JDRF_DM-P01_MR-1427-1","TSI","gray","TSI",0.0114805,-0.00820209,-0.000973346,-0.005594
"JDRF_DM-P01_MR-1428-1","TSI","gray","TSI",0.011374,-0.00833817,0.000515481,-0.00359346
"JDRF_DM-P01_MR-1429-1","CEU","gray","CEU",0.0111356,-0.00657853,0.000827088,-0.00917732
"JDRF_DM-P01_MR-1431-1","CEU","gray","CEU",0.0119103,-0.0073625,0.00142586,-0.00537412
"JDRF_DM-P01_MR-1433-1","TSI","gray","TSI",0.0118867,-0.00895356,0.000333628,-0.00446615
"JDRF_DM-P01_MR-1434-1","CEU","gray","CEU",0.0115645,-0.00752529,0.00074448,-0.0063791
"JDRF_DM-P01_MR-1455-1","ASW","orchid3","ASW",-0.0226809,0.0184084,-0.429399,-0.199731
"JDRF_DM-P01_MR-1463-1","ASW","orchid3","ASW",-0.0252972,0.0172422,-0.359885,-0.15545
"JDRF_DM-P01_MR-1467-1","GIH","chocolate2","GIH",-0.00511215,0.00290378,-0.231053,-0.112962
"JDRF_DM-P01_MR-1469-1","CEU","gray","CEU",0.0117491,-0.00651828,1.53012e-05,-0.00570291
"JDRF_DM-P01_MR-1506-1","CHB","goldenrod1","CHB",-0.00322406,0.0527384,-0.0509129,0.0128086
"JDRF_DM-P01_MR-1512-1","CEU","gray","CEU",0.0112297,-0.00718114,-0.0154629,-0.0121757
"JDRF_DM-P01_T-1106-1","MXL","chocolate2","MXL",0.00543389,-0.00280613,-0.0150034,-0.00758548
"JDRF_DM-P01_T-1107-1","TSI","gray","TSI",0.0107662,-0.00793522,-0.00340341,-0.000161454
"JDRF_DM-P01_T-1109-1","CEU","gray","CEU",0.0116195,-0.00747967,0.00174314,-0.00936934
"JDRF_DM-P01_T-1120-1","CEU","gray","CEU",0.0123236,-0.00846472,0.00211367,-0.0104479
"JDRF_DM-P01_T-1121-1","CEU","gray","CEU",0.0116548,-0.00808993,0.00128728,-0.00479997
"JDRF_DM-P01_T-1138-2","CEU","gray","CEU",0.0114178,-0.00779222,4.83929e-05,-0.00769486
"JDRF_DM-P01_T-1138-3","CEU","gray","CEU",0.0119446,-0.00777927,0.00234257,-0.0108321
"JDRF_DM-P01_T-1140-1","CEU","gray","CEU",0.0119174,-0.00767306,0.000120944,-0.00464112
"JDRF_DM-P01_T-1141-1","MXL","chocolate2","MXL",0.00644224,-0.00337982,-0.0131354,-0.00832843
"JDRF_DM-P01_T-1142-1","CEU","gray","CEU",0.0117345,-0.00757536,0.00139858,-0.0101781
"JDRF_DM-P01_T-1148-1","CEU","gray","CEU",0.0111022,-0.00704761,0.000378607,-0.00246404
"JDRF_DM-P01_T-1178-1","CEU","gray","CEU",0.0114228,-0.00776342,-0.0014096,-0.00466224
"JDRF_DM-P01_T-1184-1","CEU","gray","CEU",0.0115998,-0.00690424,-0.00177893,-0.00440011
"JDRF_DM-P01_T-1188-1","CEU","gray","CEU",0.0119579,-0.00828731,0.00185166,-0.00917523
"JDRF_DM-P01_T-1202-1","CEU","gray","CEU",0.011965,-0.00826716,0.00267895,-0.0083124
"JDRF_DM-P01_W-0464-1","CEU","gray","CEU",0.0119609,-0.00766897,0.0019583,-0.00921784
"JDRF_DM-P01_W-0489-1","CEU","gray","CEU",0.0114828,-0.00749425,-0.000797297,-0.00461481
"JDRF_DM-P01_W-0492-1","GIH","chocolate2","GIH",0.00576457,0.00411931,-0.0264883,0.0356769
"JDRF_DM-P01_W-0516-1","CEU","gray","CEU",0.0115585,-0.00751595,0.000864512,-0.00669922
"JDRF_DM-P01_W-0517-3","CEU","gray","CEU",0.0113605,-0.0069217,-0.00296645,-0.00666472
"JDRF_DM-P01_W-0520-1","CEU","gray","CEU",0.0123064,-0.00772416,0.00114433,-0.00809159
"JDRF_DM-P01_W-0592-2","CEU","gray","CEU",0.0117277,-0.00754636,0.000894278,-0.00454495
"JDRF_DM-P01_W-0592-3","CEU","gray","CEU",0.0118924,-0.00731212,-0.000294561,-0.00275596
"JDRF_DM-P01_W-0594-3","TSI","gray","TSI",0.0112468,-0.00781927,0.00307672,-0.00922786
"JDRF_DM-P01_W-0599-1","TSI","gray","TSI",0.0113801,-0.00805541,-0.00294624,-0.00796929
"JDRF_DM-P01_W-0604-2","CEU","gray","CEU",0.0120559,-0.00795564,-4.30409e-05,-0.00779546
"JDRF_DM-P01_W-0604-3","CEU","gray","CEU",0.0118885,-0.00772715,0.00199602,-0.00680265
"JDRF_DM-P01_W-0605-1","CEU","gray","CEU",0.0118148,-0.00762141,-0.0021231,-0.00626475
"JDRF_DM-P01_W-0607-1","CEU","gray","CEU",0.0118489,-0.00798779,-0.000335704,-0.00905909
"JDRF_DM-P01_W-0610-2","TSI","gray","TSI",0.0111696,-0.00881324,0.00289796,-0.00738531
"JDRF_DM-P01_W-0610-3","CEU","gray","CEU",0.0121701,-0.00765366,0.00146038,-0.00887176
"JDRF_DM-P01_W-0635-2","CEU","gray","CEU",0.0113108,-0.0069653,-0.000596384,-0.00217842
"JDRF_DM-P01_W-0635-3","CEU","gray","CEU",0.0117595,-0.00588573,0.000781379,-0.00507697
"JDRF_DM-P01_W-0637-1","CEU","gray","CEU",0.0118396,-0.00741706,0.000939722,-0.00683446
"JDRF_DM-P01_W-0639-1","CEU","gray","CEU",0.0119776,-0.00759485,-0.000486859,-0.00826715
"JDRF_DM-P01_W-0640-1","CEU","gray","CEU",0.0114207,-0.00702589,-0.00195201,-0.00557175
"JDRF_DM-P01_W-0643-2","MXL","chocolate2","MXL",0.00715427,0.00739837,-0.0177494,-0.0121966
"JDRF_DM-P01_W-0643-3","CEU","gray","CEU",0.0114508,-0.00736418,-0.000232923,-0.00732423
"JDRF_DM-P01_W-0644-2","CEU","gray","CEU",0.0115919,-0.0075323,0.00126651,-0.00778258
"JDRF_DM-P01_W-0646-1","CEU","gray","CEU",0.0121625,-0.00757768,0.00298034,-0.00927228
"JDRF_DM-P01_W-0647-1","TSI","gray","TSI",0.011531,-0.00822034,5.21345e-05,-0.00560339
"JDRF_DM-P01_W-0649-1","CEU","gray","CEU",0.0113018,-0.00660236,-0.00119823,-0.00574185
"JDRF_DM-P01_W-0661-1","MXL","chocolate2","MXL",0.000963626,-0.00818292,-0.0204908,-0.00935076
"JDRF_DM-P01_W-0663-1","CEU","gray","CEU",0.0114214,-0.00784201,0.00154961,-0.0081169
"JDRF_DM-P01_W-0664-2","CEU","gray","CEU",0.0116442,-0.00785374,0.00213579,-0.00464342
"JDRF_DM-P01_W-0664-3","CEU","gray","CEU",0.0120449,-0.00837535,0.0013887,-0.00949919
"JDRF_DM-P01_W-0665-2","CEU","gray","CEU",0.0115349,-0.00735096,0.000942937,-0.007948
"JDRF_DM-P01_W-0665-3","CEU","gray","CEU",0.0117482,-0.00795718,0.000259378,-0.00977821
"JDRF_DM-P01_W-0668-2","CEU","gray","CEU",0.0119463,-0.00746762,0.00107496,-0.00841953
"JDRF_DM-P01_W-0669-3","TSI","gray","TSI",0.0111162,-0.00796281,0.000739675,-0.00344415
"JDRF_DM-P01_W-0670-2","CEU","gray","CEU",0.012054,-0.00767338,-0.000490104,-0.00583881
"JDRF_DM-P01_W-0673-2","CEU","gray","CEU",0.0120024,-0.00581651,-0.000882325,-0.0105786
"JDRF_DM-P01_W-0764-1","CEU","gray","CEU",0.0120711,-0.00720964,-0.000715066,-0.00777222
"JDRF_DM-P01_W-0769-1","CEU","gray","CEU",0.0121123,-0.00809733,-0.00320687,-0.00750087
"JDRF_DM-P01_W-0773-1","TSI","gray","TSI",0.0107301,-0.00859903,-0.00351948,-0.00306146
"JDRF_DM-P01_W-0774-2","TSI","gray","TSI",0.0110535,-0.00812769,0.00172517,-0.00280359
"JDRF_DM-P01_W-0774-3","CEU","gray","CEU",0.01081,-0.00640537,-0.000300249,-0.00593484
"JDRF_DM-P01_W-0775-1","MXL","chocolate2","MXL",0.0100355,-0.0034746,-0.00506086,-0.00682662
"JDRF_DM-P01_W-0781-1","TSI","gray","TSI",0.0109889,-0.00796143,-0.000393731,-0.00399574
"JDRF_DM-P01_W-0785-2","CEU","gray","CEU",0.0120874,-0.00747757,0.00235729,-0.00947279
"JDRF_DM-P01_W-0787-1","CEU","gray","CEU",0.0116006,-0.00755473,-0.00573382,-0.00662841
"JDRF_DM-P01_W-0831-3","TSI","gray","TSI",0.010946,-0.00749367,-0.00049827,-0.00292281
"JDRF_DM-P01_W-0833-2","CEU","gray","CEU",0.0116001,-0.00803544,7.50953e-05,-0.00897416
"JDRF_DM-P01_W-0833-3","MXL","chocolate2","MXL",0.0100365,-0.00536212,-0.00605575,0.00356833
"JDRF_DM-P01_W-0834-1","CEU","gray","CEU",0.0116149,-0.00739142,0.000427135,-0.00509114
"JDRF_DM-P01_W-0836-2","CEU","gray","CEU",0.0116998,-0.00782381,0.0024396,-0.00713823
"JDRF_DM-P01_W-0836-3","CEU","gray","CEU",0.0115556,-0.00788543,0.00124685,-0.0067922
"JDRF_DM-P01_W-0839-1","TSI","gray","TSI",0.0112204,-0.00765484,-0.000724319,-0.00475393
"JDRF_DM-P01_W-0872-2","CEU","gray","CEU",0.0108135,-0.00639329,-0.0025405,-0.00322011
"JDRF_DM-P01_W-0872-3","CEU","gray","CEU",0.0112337,-0.0072204,-0.00367925,0.000407135
"JDRF_DM-P01_W-0873-2","CEU","gray","CEU",0.0120372,-0.00828737,0.000915185,-0.00501455
"JDRF_DM-P01_W-0873-3","CEU","gray","CEU",0.0119353,-0.00784561,0.00133663,-0.00847946
