"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"JDRF_DM-P01_M-1586-1","JDRF-chrAll","#2c7bb6","CEU",0.0118919,-0.00736516,0.000516183,-0.0016812
"JDRF_DM-P01_M-1588-1","JDRF-chrAll","#2c7bb6","TSI",0.0118517,-0.00882128,0.000861575,-0.00390432
"JDRF_DM-P01_M-1589-1","JDRF-chrAll","#2c7bb6","CEU",0.0115346,-0.00805367,0.000796569,-0.00625534
"JDRF_DM-P01_M-1590-1","JDRF-chrAll","#2c7bb6","TSI",0.0102169,-0.00848331,-0.00426285,0.00165117
"JDRF_DM-P01_M-1591-1","JDRF-chrAll","#2c7bb6","CEU",0.0120098,-0.00787745,-0.000873049,-0.00374304
"JDRF_DM-P01_M-1593-1","JDRF-chrAll","#2c7bb6","MXL",-0.00277818,-0.00870774,-0.03159,0.0258596
"JDRF_DM-P01_M-1594-1","JDRF-chrAll","#2c7bb6","TSI",0.0116454,-0.00827821,0.000115998,-0.00256382
"JDRF_DM-P01_M-1617-1","JDRF-chrAll","#2c7bb6","CEU",0.0119268,-0.00786764,-8.53104e-05,-0.00372442
"JDRF_DM-P01_M-1620-1","JDRF-chrAll","#2c7bb6","TSI",0.0123467,-0.00901993,-0.000970195,-0.00176557
"JDRF_DM-P01_M-1621-1","JDRF-chrAll","#2c7bb6","TSI",0.0118468,-0.00850053,-0.000813545,-0.001041
"JDRF_DM-P01_M-1622-1","JDRF-chrAll","#2c7bb6","CEU",0.0120467,-0.00792048,0.00064337,-0.0021015
"JDRF_DM-P01_M-1623-1","JDRF-chrAll","#2c7bb6","CEU",0.0124189,-0.00885919,-0.00229306,-0.00318932
"JDRF_DM-P01_M-1624-1","JDRF-chrAll","#2c7bb6","TSI",0.0114266,-0.00866254,-0.00197038,-0.00276266
"JDRF_DM-P01_M-1625-1","JDRF-chrAll","#2c7bb6","TSI",0.0116751,-0.00836002,0.00147002,-0.00217893
"JDRF_DM-P01_M-1628-1","JDRF-chrAll","#2c7bb6","CEU",0.0118235,-0.00836927,-0.000978798,-0.00364792
"JDRF_DM-P01_M-1702-1","JDRF-chrAll","#2c7bb6","CEU",0.0117092,-0.00772236,0.00103146,-0.00227554
"JDRF_DM-P01_M-1705-1","JDRF-chrAll","#2c7bb6","TSI",0.0119222,-0.00873875,-0.00137237,-0.00393898
"JDRF_DM-P01_M-1708-1","JDRF-chrAll","#2c7bb6","TSI",0.0117371,-0.00881425,0.00208382,-0.00322386
"JDRF_DM-P01_M-1710-1","JDRF-chrAll","#2c7bb6","CEU",0.0118143,-0.00783852,0.00212433,-0.00419236
"JDRF_DM-P01_M-1712-1","JDRF-chrAll","#2c7bb6","TSI",0.0115276,-0.00910725,-0.000469945,-0.00346991
"JDRF_DM-P01_M-1714-1","JDRF-chrAll","#2c7bb6","CEU",0.011538,-0.00720758,-0.00122726,-0.00483529
"JDRF_DM-P01_M-1719-1","JDRF-chrAll","#2c7bb6","ASW",-0.0158242,-0.0087438,-0.0546411,0.0466835
"JDRF_DM-P01_M-1725-1","JDRF-chrAll","#2c7bb6","TSI",0.0114644,-0.00828676,-0.00122286,-0.00423777
"JDRF_DM-P01_M-1726-1","JDRF-chrAll","#2c7bb6","TSI",0.0115991,-0.00855811,-0.00229425,-0.00740228
"JDRF_DM-P01_M-1727-1","JDRF-chrAll","#2c7bb6","TSI",0.00996906,-0.00981501,-0.00491311,0.00360598
"JDRF_DM-P01_M-1728-1","JDRF-chrAll","#2c7bb6","MXL",0.000940839,0.0334112,-0.0394538,0.0285547
"JDRF_DM-P01_M-1729-1","JDRF-chrAll","#2c7bb6","TSI",0.0110423,-0.00842239,-0.00248156,-0.000265996
"JDRF_DM-P01_M-1730-1","JDRF-chrAll","#2c7bb6","MXL",0.00232245,0.0129408,-0.0329587,0.0370714
"JDRF_DM-P01_M-1732-1","JDRF-chrAll","#2c7bb6","MXL",-0.0043437,-0.00841247,-0.0346648,0.0222078
"JDRF_DM-P01_M-1734-1","JDRF-chrAll","#2c7bb6","CEU",0.0119311,-0.00831739,-0.00118372,-0.00130848
"JDRF_DM-P01_M-1735-1","JDRF-chrAll","#2c7bb6","TSI",0.0092347,-0.0089553,-0.00644481,0.00153131
"JDRF_DM-P01_M-1736-1","JDRF-chrAll","#2c7bb6","MXL",0.00856352,-0.00756992,-0.0113607,0.0148376
"JDRF_DM-P01_M-1737-1","JDRF-chrAll","#2c7bb6","CEU",0.0112783,-0.00752153,-0.00225844,0.000938788
"JDRF_DM-P01_M-1738-1","JDRF-chrAll","#2c7bb6","TSI",0.0122618,-0.00891465,0.000104239,-0.00444064
"JDRF_DM-P01_M-1739-1","JDRF-chrAll","#2c7bb6","TSI",0.0101727,-0.00906802,-0.00749749,0.0130937
"JDRF_DM-P01_M-1741-1","JDRF-chrAll","#2c7bb6","CEU",0.0119161,-0.00803129,-0.000259045,-0.00485735
"JDRF_DM-P01_M-1742-1","JDRF-chrAll","#2c7bb6","CEU",0.0121998,-0.00715595,-0.000580847,-0.00501257
"JDRF_DM-P01_M-1743-1","JDRF-chrAll","#2c7bb6","MXL",0.0100614,-0.00613712,-0.0115088,-0.00374315
"JDRF_DM-P01_M-1745-1","JDRF-chrAll","#2c7bb6","CEU",0.011061,-0.00756036,-0.00153857,-0.00169207
"JDRF_DM-P01_M-1747-1","JDRF-chrAll","#2c7bb6","MXL",0.0105844,-0.00640504,-0.00035095,-0.00854191
"JDRF_DM-P01_M-1748-1","JDRF-chrAll","#2c7bb6","TSI",0.0116654,-0.00837598,-0.00107438,-0.00299271
"JDRF_DM-P01_M-1749-1","JDRF-chrAll","#2c7bb6","CEU",0.0121039,-0.00723657,0.00177297,-0.011886
"JDRF_DM-P01_M-1750-1","JDRF-chrAll","#2c7bb6","TSI",0.0118587,-0.00859567,0.000390585,-0.00120037
"JDRF_DM-P01_M-1751-1","JDRF-chrAll","#2c7bb6","TSI",0.00960782,-0.00791548,-0.00937395,0.0167798
"JDRF_DM-P01_M-1752-1","JDRF-chrAll","#2c7bb6","CEU",0.0141847,-0.0104805,0.0274213,0.0134133
"JDRF_DM-P01_M-1754-1","JDRF-chrAll","#2c7bb6","TSI",0.011635,-0.00822261,-0.00101732,-0.00341551
"JDRF_DM-P01_M-1760-1","JDRF-chrAll","#2c7bb6","MXL",-0.00553777,-0.00940571,-0.0352523,0.0232838
"JDRF_DM-P01_M-1761-1","JDRF-chrAll","#2c7bb6","MXL",0.00791942,-0.00777451,-0.0138878,0.028848
"JDRF_DM-P01_M-1762-1","JDRF-chrAll","#2c7bb6","CEU",0.0118124,-0.00811129,4.12539e-06,-0.00499506
"JDRF_DM-P01_M-1781-1","JDRF-chrAll","#2c7bb6","MXL",0.00903306,-0.00753144,-0.0119133,0.0167167
"JDRF_DM-P01_M-1782-1","JDRF-chrAll","#2c7bb6","CEU",0.0121164,-0.00850169,-0.00151304,-0.000636116
"JDRF_DM-P01_M-1786-1","JDRF-chrAll","#2c7bb6","TSI",0.0105682,-0.00830899,-0.00327535,0.00369451
"JDRF_DM-P01_M-1787-1","JDRF-chrAll","#2c7bb6","TSI",0.00875331,-0.0082565,-0.0110151,0.019744
"JDRF_DM-P01_M-1788-1","JDRF-chrAll","#2c7bb6","CEU",0.0121106,-0.00853699,-2.07691e-06,-0.00260737
"JDRF_DM-P01_M-1789-1","JDRF-chrAll","#2c7bb6","TSI",0.0123275,-0.00906844,-0.000433358,-0.00242173
"JDRF_DM-P01_M-1791-1","JDRF-chrAll","#2c7bb6","CEU",0.0120916,-0.0080359,-0.000953722,-0.00234473
"JDRF_DM-P01_M-1792-1","JDRF-chrAll","#2c7bb6","MXL",0.00948579,-0.00306582,-0.0097685,0.00841854
"JDRF_DM-P01_M-1793-1","JDRF-chrAll","#2c7bb6","TSI",0.0112259,-0.00765185,-0.00163717,-0.00166769
"JDRF_DM-P01_M-1796-1","JDRF-chrAll","#2c7bb6","MXL",-0.00278791,-0.00962127,-0.0326922,0.0266342
"JDRF_DM-P01_M-1808-1","JDRF-chrAll","#2c7bb6","TSI",0.011916,-0.00885319,0.000362976,-0.00371636
"JDRF_DM-P01_M-1809-1","JDRF-chrAll","#2c7bb6","TSI",0.011571,-0.00862585,-0.00297543,-0.00247229
"JDRF_DM-P01_M-1813-1","JDRF-chrAll","#2c7bb6","CHB",-0.00242315,0.0457216,-0.0416556,0.0112013
"JDRF_DM-P01_M-1814-1","JDRF-chrAll","#2c7bb6","CEU",0.0124207,-0.00786428,0.000522311,-0.0063927
"JDRF_DM-P01_M-1815-1","JDRF-chrAll","#2c7bb6","TSI",0.0108813,-0.0081712,-0.00299479,0.00359255
"JDRF_DM-P01_M-1816-1","JDRF-chrAll","#2c7bb6","MXL",-0.0034498,-0.00960898,-0.0320802,0.0260856
"JDRF_DM-P01_M-1817-1","JDRF-chrAll","#2c7bb6","MXL",0.0110255,-0.00638453,-0.00550797,0.00633424
"JDRF_DM-P01_M-1818-1","JDRF-chrAll","#2c7bb6","TSI",0.0117878,-0.00846792,-0.000154711,-0.00199122
"JDRF_DM-P01_M-1819-1","JDRF-chrAll","#2c7bb6","TSI",0.012161,-0.00898095,0.00302905,-0.00400232
"JDRF_DM-P01_M-1821-1","JDRF-chrAll","#2c7bb6","MXL",0.00380512,0.021903,-0.0247105,0.0120728
"JDRF_DM-P01_M-1822-1","JDRF-chrAll","#2c7bb6","TSI",0.0119455,-0.00885442,-0.00166397,-0.00430908
"JDRF_DM-P01_M-1823-1","JDRF-chrAll","#2c7bb6","MXL",0.00712434,-0.00563681,-0.0779361,-0.022868
"JDRF_DM-P01_M-1824-1","JDRF-chrAll","#2c7bb6","TSI",0.0117819,-0.00899369,8.7822e-05,8.00819e-06
"JDRF_DM-P01_MR-1283-1","JDRF-chrAll","#2c7bb6","MXL",0.010643,-0.00540115,-0.00332042,-0.00189489
"JDRF_DM-P01_MR-1287-1","JDRF-chrAll","#2c7bb6","CEU",0.0127624,-0.00820077,-0.000203034,-0.00378457
"JDRF_DM-P01_MR-1312-1","JDRF-chrAll","#2c7bb6","TSI",0.0116264,-0.00828814,-0.00355902,0.00449273
"JDRF_DM-P01_MR-1336-1","JDRF-chrAll","#2c7bb6","MKK",-0.0254966,-0.00691495,-0.0565732,-0.0106964
"JDRF_DM-P01_MR-1337-1","JDRF-chrAll","#2c7bb6","CEU",0.0117145,-0.00711803,7.39435e-05,-0.00676117
"JDRF_DM-P01_MR-1340-1","JDRF-chrAll","#2c7bb6","TSI",0.0116761,-0.00832822,0.000636441,-0.00660968
"JDRF_DM-P01_MR-1341-1","JDRF-chrAll","#2c7bb6","TSI",0.011203,-0.00906157,-0.000386135,-0.00421411
"JDRF_DM-P01_MR-1355-1","JDRF-chrAll","#2c7bb6","MXL",0.00733119,-0.00783312,-0.0149141,0.0188842
"JDRF_DM-P01_MR-1356-1","JDRF-chrAll","#2c7bb6","CEU",0.0120533,-0.00803309,0.00160861,-0.00784425
"JDRF_DM-P01_MR-1357-1","JDRF-chrAll","#2c7bb6","CEU",0.0118009,-0.0080983,0.00200539,-0.00494197
"JDRF_DM-P01_MR-1369-1","JDRF-chrAll","#2c7bb6","CEU",0.0127125,-0.00807101,0.0016495,-0.0087168
"JDRF_DM-P01_MR-1370-1","JDRF-chrAll","#2c7bb6","CEU",0.0123146,-0.00854589,-0.000154505,0.000541478
"JDRF_DM-P01_MR-1373-1","JDRF-chrAll","#2c7bb6","CEU",0.0124475,-0.00791953,0.00157316,-0.00625661
"JDRF_DM-P01_MR-1374-1","JDRF-chrAll","#2c7bb6","TSI",0.0106778,-0.00771645,-0.00313495,0.00540529
"JDRF_DM-P01_MR-1385-1","JDRF-chrAll","#2c7bb6","TSI",0.0113323,-0.00840294,-0.00121359,0.00132721
"JDRF_DM-P01_MR-1386-1","JDRF-chrAll","#2c7bb6","CEU",0.0122171,-0.00800471,-0.000185965,-0.00515061
"JDRF_DM-P01_MR-1388-1","JDRF-chrAll","#2c7bb6","MXL",0.00798937,0.00400331,-0.0106279,-0.0125063
"JDRF_DM-P01_MR-1389-1","JDRF-chrAll","#2c7bb6","TSI",0.0113242,-0.00849645,0.00221657,-0.00507207
"JDRF_DM-P01_MR-1395-1","JDRF-chrAll","#2c7bb6","CEU",0.0118379,-0.00824956,0.000804884,-0.00728205
"JDRF_DM-P01_MR-1396-1","JDRF-chrAll","#2c7bb6","CEU",0.0120745,-0.00824082,-0.00236608,-0.00553748
"JDRF_DM-P01_MR-1398-1","JDRF-chrAll","#2c7bb6","CEU",0.0115635,-0.0075592,-0.0028037,-0.00255799
"JDRF_DM-P01_MR-1405-1","JDRF-chrAll","#2c7bb6","MXL",0.00819625,-0.00465937,-0.0144448,0.026299
"JDRF_DM-P01_MR-1409-1","JDRF-chrAll","#2c7bb6","CEU",0.0121375,-0.00812514,0.00174204,-0.00599712
"JDRF_DM-P01_MR-1410-1","JDRF-chrAll","#2c7bb6","MXL",0.0107476,-0.00684264,-0.00736745,0.0116554
"JDRF_DM-P01_MR-1414-1","JDRF-chrAll","#2c7bb6","TSI",0.0116621,-0.00842992,-0.000819935,-0.00286273
"JDRF_DM-P01_MR-1415-1","JDRF-chrAll","#2c7bb6","MXL",0.00744757,-0.00737682,-0.0157311,0.0218717
"JDRF_DM-P01_MR-1417-1","JDRF-chrAll","#2c7bb6","MXL",0.00906876,-0.00708123,-0.0109012,0.014686
"JDRF_DM-P01_MR-1423-1","JDRF-chrAll","#2c7bb6","CEU",0.0123287,-0.00784909,0.000537728,-0.00749646
"JDRF_DM-P01_MR-1424-1","JDRF-chrAll","#2c7bb6","TSI",0.0114321,-0.00867071,-0.000183578,-0.00147439
"JDRF_DM-P01_MR-1426-1","JDRF-chrAll","#2c7bb6","CEU",0.0122097,-0.00747135,-0.000243041,-0.00692021
"JDRF_DM-P01_MR-1427-1","JDRF-chrAll","#2c7bb6","TSI",0.0118798,-0.00871079,-0.00133384,-0.00450783
"JDRF_DM-P01_MR-1428-1","JDRF-chrAll","#2c7bb6","TSI",0.0117994,-0.00884243,0.0007992,-0.00229882
"JDRF_DM-P01_MR-1429-1","JDRF-chrAll","#2c7bb6","CEU",0.0115374,-0.00707253,0.000628683,-0.00820373
"JDRF_DM-P01_MR-1431-1","JDRF-chrAll","#2c7bb6","CEU",0.0123347,-0.00786522,0.00107254,-0.00438572
"JDRF_DM-P01_MR-1433-1","JDRF-chrAll","#2c7bb6","TSI",0.0122984,-0.00945288,-2.95067e-05,-0.00316953
"JDRF_DM-P01_MR-1434-1","JDRF-chrAll","#2c7bb6","CEU",0.0119782,-0.00802132,0.000806967,-0.00560546
"JDRF_DM-P01_MR-1455-1","JDRF-chrAll","#2c7bb6","ASW",-0.0223443,0.018423,-0.524483,-0.132046
"JDRF_DM-P01_MR-1463-1","JDRF-chrAll","#2c7bb6","ASW",-0.0250284,0.0173658,-0.432745,-0.102522
"JDRF_DM-P01_MR-1467-1","JDRF-chrAll","#2c7bb6","GIH",-0.0046887,0.00268881,-0.280331,-0.075103
"JDRF_DM-P01_MR-1469-1","JDRF-chrAll","#2c7bb6","CEU",0.0122076,-0.00702689,0.000794791,-0.00520746
"JDRF_DM-P01_MR-1506-1","JDRF-chrAll","#2c7bb6","CHB",-0.00246769,0.053106,-0.0416108,0.0140969
"JDRF_DM-P01_MR-1512-1","JDRF-chrAll","#2c7bb6","CEU",0.011656,-0.00768334,-0.0192907,-0.00877696
"JDRF_DM-P01_T-1106-1","JDRF-chrAll","#2c7bb6","MXL",0.00582728,-0.00320572,-0.0124081,-0.00656401
"JDRF_DM-P01_T-1107-1","JDRF-chrAll","#2c7bb6","TSI",0.0111837,-0.00844538,-0.0030718,0.000470465
"JDRF_DM-P01_T-1109-1","JDRF-chrAll","#2c7bb6","CEU",0.0120152,-0.00800561,0.00134987,-0.00856384
"JDRF_DM-P01_T-1120-1","JDRF-chrAll","#2c7bb6","CEU",0.012743,-0.00900472,0.00138203,-0.00970384
"JDRF_DM-P01_T-1121-1","JDRF-chrAll","#2c7bb6","CEU",0.0120637,-0.00859543,0.000834456,-0.00389784
"JDRF_DM-P01_T-1138-2","JDRF-chrAll","#2c7bb6","CEU",0.0118482,-0.00828702,0.000265704,-0.00643423
"JDRF_DM-P01_T-1138-3","JDRF-chrAll","#2c7bb6","CEU",0.0123766,-0.00828934,0.00238384,-0.0105383
"JDRF_DM-P01_T-1140-1","JDRF-chrAll","#2c7bb6","CEU",0.0123407,-0.00814025,-4.32903e-05,-0.00426764
"JDRF_DM-P01_T-1141-1","JDRF-chrAll","#2c7bb6","MXL",0.00684063,-0.00379436,-0.0107879,-0.00762102
"JDRF_DM-P01_T-1142-1","JDRF-chrAll","#2c7bb6","CEU",0.0121656,-0.00809997,0.00146891,-0.00929006
"JDRF_DM-P01_T-1148-1","JDRF-chrAll","#2c7bb6","CEU",0.0115005,-0.00753208,0.000142456,-0.00119589
"JDRF_DM-P01_T-1178-1","JDRF-chrAll","#2c7bb6","CEU",0.0118508,-0.00828508,-0.00124566,-0.00370321
"JDRF_DM-P01_T-1184-1","JDRF-chrAll","#2c7bb6","CEU",0.0120149,-0.00742106,-0.00218155,-0.0029391
"JDRF_DM-P01_T-1188-1","JDRF-chrAll","#2c7bb6","CEU",0.0123543,-0.00880218,0.0017629,-0.00889895
"JDRF_DM-P01_T-1202-1","JDRF-chrAll","#2c7bb6","CEU",0.0124006,-0.0087922,0.00286364,-0.00721054
"JDRF_DM-P01_W-0464-1","JDRF-chrAll","#2c7bb6","CEU",0.012375,-0.00817957,0.00158645,-0.0082319
"JDRF_DM-P01_W-0489-1","JDRF-chrAll","#2c7bb6","CEU",0.011904,-0.0079913,-0.000357299,-0.00430852
"JDRF_DM-P01_W-0492-1","JDRF-chrAll","#2c7bb6","GIH",0.00621147,0.00378821,-0.021931,0.0312635
"JDRF_DM-P01_W-0516-1","JDRF-chrAll","#2c7bb6","CEU",0.0119813,-0.00803523,0.000881438,-0.00602904
"JDRF_DM-P01_W-0517-3","JDRF-chrAll","#2c7bb6","CEU",0.011783,-0.00739671,-0.00293478,-0.00579735
"JDRF_DM-P01_W-0520-1","JDRF-chrAll","#2c7bb6","CEU",0.0127302,-0.0082392,0.000569389,-0.00724608
"JDRF_DM-P01_W-0592-2","JDRF-chrAll","#2c7bb6","CEU",0.012148,-0.00802014,0.0012265,-0.00365987
"JDRF_DM-P01_W-0592-3","JDRF-chrAll","#2c7bb6","CEU",0.0123248,-0.00779918,4.04886e-05,-0.0017009
"JDRF_DM-P01_W-0594-3","JDRF-chrAll","#2c7bb6","TSI",0.0116497,-0.00833823,0.00267847,-0.00832621
"JDRF_DM-P01_W-0599-1","JDRF-chrAll","#2c7bb6","TSI",0.0117789,-0.00855565,-0.00320012,-0.00694694
"JDRF_DM-P01_W-0604-2","JDRF-chrAll","#2c7bb6","CEU",0.0124965,-0.00843065,0.000453013,-0.0070535
"JDRF_DM-P01_W-0604-3","JDRF-chrAll","#2c7bb6","CEU",0.0123181,-0.00826142,0.00141555,-0.00569916
"JDRF_DM-P01_W-0605-1","JDRF-chrAll","#2c7bb6","CEU",0.012247,-0.00813231,-0.00258713,-0.00525927
"JDRF_DM-P01_W-0607-1","JDRF-chrAll","#2c7bb6","CEU",0.0122654,-0.00849541,-0.000994932,-0.00779494
"JDRF_DM-P01_W-0610-2","JDRF-chrAll","#2c7bb6","TSI",0.0115648,-0.00931159,0.00243913,-0.00680578
"JDRF_DM-P01_W-0610-3","JDRF-chrAll","#2c7bb6","CEU",0.012593,-0.00817796,0.00163237,-0.00836894
"JDRF_DM-P01_W-0635-2","JDRF-chrAll","#2c7bb6","CEU",0.0117348,-0.00742685,-0.000155929,-0.0015919
"JDRF_DM-P01_W-0635-3","JDRF-chrAll","#2c7bb6","CEU",0.0121844,-0.00635336,0.00107467,-0.00472395
"JDRF_DM-P01_W-0637-1","JDRF-chrAll","#2c7bb6","CEU",0.0122449,-0.00793108,-4.57725e-05,-0.00560117
"JDRF_DM-P01_W-0639-1","JDRF-chrAll","#2c7bb6","CEU",0.0124013,-0.00809419,-0.000735052,-0.00710211
"JDRF_DM-P01_W-0640-1","JDRF-chrAll","#2c7bb6","CEU",0.0118351,-0.00751645,-0.00213488,-0.00485944
"JDRF_DM-P01_W-0643-2","JDRF-chrAll","#2c7bb6","MXL",0.00764507,0.0070448,-0.0137681,-0.0118216
"JDRF_DM-P01_W-0643-3","JDRF-chrAll","#2c7bb6","CEU",0.0118598,-0.00787555,-0.000653658,-0.00650074
"JDRF_DM-P01_W-0644-2","JDRF-chrAll","#2c7bb6","CEU",0.0120021,-0.00804366,0.000423119,-0.00672401
"JDRF_DM-P01_W-0646-1","JDRF-chrAll","#2c7bb6","CEU",0.0126006,-0.0081081,0.00243226,-0.0080596
"JDRF_DM-P01_W-0647-1","JDRF-chrAll","#2c7bb6","TSI",0.0119455,-0.00872992,-5.83709e-05,-0.00476177
"JDRF_DM-P01_W-0649-1","JDRF-chrAll","#2c7bb6","CEU",0.0117426,-0.007124,-0.000732345,-0.00540663
"JDRF_DM-P01_W-0661-1","JDRF-chrAll","#2c7bb6","MXL",0.00124956,-0.00854011,-0.0182104,-0.0085775
"JDRF_DM-P01_W-0663-1","JDRF-chrAll","#2c7bb6","CEU",0.0118412,-0.00834058,0.00155548,-0.00774392
"JDRF_DM-P01_W-0664-2","JDRF-chrAll","#2c7bb6","CEU",0.0120577,-0.00836662,0.0020974,-0.00414559
"JDRF_DM-P01_W-0664-3","JDRF-chrAll","#2c7bb6","CEU",0.0124701,-0.00889397,0.00135639,-0.00931928
"JDRF_DM-P01_W-0665-2","JDRF-chrAll","#2c7bb6","CEU",0.0119467,-0.00783764,0.000742376,-0.00742846
"JDRF_DM-P01_W-0665-3","JDRF-chrAll","#2c7bb6","CEU",0.0121677,-0.00845935,-0.000539242,-0.00883739
"JDRF_DM-P01_W-0668-2","JDRF-chrAll","#2c7bb6","CEU",0.0123704,-0.00797703,0.000732175,-0.00749416
"JDRF_DM-P01_W-0669-3","JDRF-chrAll","#2c7bb6","TSI",0.0115153,-0.00844312,0.000850258,-0.0025204
"JDRF_DM-P01_W-0670-2","JDRF-chrAll","#2c7bb6","CEU",0.0124776,-0.0081736,-0.00053935,-0.00505506
"JDRF_DM-P01_W-0673-2","JDRF-chrAll","#2c7bb6","CEU",0.0124568,-0.00631179,-0.000672102,-0.00976934
"JDRF_DM-P01_W-0764-1","JDRF-chrAll","#2c7bb6","CEU",0.0125152,-0.0077129,-0.00102703,-0.00653658
"JDRF_DM-P01_W-0769-1","JDRF-chrAll","#2c7bb6","CEU",0.012538,-0.00859777,-0.00331512,-0.00641576
"JDRF_DM-P01_W-0773-1","JDRF-chrAll","#2c7bb6","TSI",0.0111208,-0.00909866,-0.00333523,-0.00193939
"JDRF_DM-P01_W-0774-2","JDRF-chrAll","#2c7bb6","TSI",0.0114385,-0.0085778,0.00172061,-0.00229856
"JDRF_DM-P01_W-0774-3","JDRF-chrAll","#2c7bb6","CEU",0.0112268,-0.00684897,0.000104835,-0.00564048
"JDRF_DM-P01_W-0775-1","JDRF-chrAll","#2c7bb6","MXL",0.01048,-0.00392612,-0.00380718,-0.00561276
"JDRF_DM-P01_W-0781-1","JDRF-chrAll","#2c7bb6","TSI",0.0113793,-0.00845018,-0.000709769,-0.00313871
"JDRF_DM-P01_W-0785-2","JDRF-chrAll","#2c7bb6","CEU",0.012506,-0.00795109,0.00180784,-0.0087049
"JDRF_DM-P01_W-0787-1","JDRF-chrAll","#2c7bb6","CEU",0.0120159,-0.00804412,-0.00691944,-0.00525985
"JDRF_DM-P01_W-0831-3","JDRF-chrAll","#2c7bb6","TSI",0.011342,-0.00799243,-0.000525806,-0.00200541
"JDRF_DM-P01_W-0833-2","JDRF-chrAll","#2c7bb6","CEU",0.0120244,-0.00849927,-0.000173689,-0.00781771
"JDRF_DM-P01_W-0833-3","JDRF-chrAll","#2c7bb6","MXL",0.0104447,-0.00579217,-0.00471912,0.00385614
"JDRF_DM-P01_W-0834-1","JDRF-chrAll","#2c7bb6","CEU",0.0120283,-0.00789519,0.000378688,-0.00414688
"JDRF_DM-P01_W-0836-2","JDRF-chrAll","#2c7bb6","CEU",0.0121196,-0.00833204,0.00230001,-0.00647797
"JDRF_DM-P01_W-0836-3","JDRF-chrAll","#2c7bb6","CEU",0.0119736,-0.0083839,0.00133939,-0.00644239
"JDRF_DM-P01_W-0839-1","JDRF-chrAll","#2c7bb6","TSI",0.0116371,-0.00812789,-0.000627976,-0.00447763
"JDRF_DM-P01_W-0872-2","JDRF-chrAll","#2c7bb6","CEU",0.0112354,-0.00685887,-0.00229195,-0.00254838
"JDRF_DM-P01_W-0872-3","JDRF-chrAll","#2c7bb6","CEU",0.0116521,-0.00769875,-0.00288914,0.000597166
"JDRF_DM-P01_W-0873-2","JDRF-chrAll","#2c7bb6","CEU",0.0124536,-0.00878762,9.37844e-05,-0.00373815
"JDRF_DM-P01_W-0873-3","JDRF-chrAll","#2c7bb6","CEU",0.0123588,-0.00836721,0.00110309,-0.00792606
"JDRF_DM-P01_W-0874-1","JDRF-chrAll","#2c7bb6","CEU",0.0118047,-0.0076217,-0.0162557,-0.00757265
"JDRF_DM-P01_W-0875-1","JDRF-chrAll","#2c7bb6","MXL",0.00738497,-0.00591189,-0.0144393,0.022092
"JDRF_DM-P01_W-0876-1","JDRF-chrAll","#2c7bb6","CEU",0.0118063,-0.00723911,-6.62198e-05,-0.00505957
"JDRF_DM-P01_W-0877-1","JDRF-chrAll","#2c7bb6","TSI",0.0121787,-0.00889351,0.000353242,-0.0056299
"JDRF_DM-P01_W-0878-1","JDRF-chrAll","#2c7bb6","TSI",0.0120613,-0.00900133,-0.00145557,-0.00552998
"JDRF_DM-P01_W-0880-1","JDRF-chrAll","#2c7bb6","CEU",0.0115742,-0.00743431,0.0030828,-0.00535047
"JDRF_DM-P01_W-0881-2","JDRF-chrAll","#2c7bb6","TSI",0.01183,-0.00855133,-0.00161539,-0.00144168
"JDRF_DM-P01_W-0882-1","JDRF-chrAll","#2c7bb6","CEU",0.0120437,-0.00626499,0.000885962,-0.00948692
"JDRF_DM-P01_W-0883-1","JDRF-chrAll","#2c7bb6","MXL",0.00718207,-0.00746861,-0.0154271,0.0281526
"JDRF_DM-P01_W-0884-2","JDRF-chrAll","#2c7bb6","MXL",0.00860635,-0.00683696,-0.0106606,0.0188448
"JDRF_DM-P01_W-0884-3","JDRF-chrAll","#2c7bb6","MXL",0.00914859,-0.00764666,-0.0123887,0.0171574
"JDRF_DM-P01_W-0885-1","JDRF-chrAll","#2c7bb6","CEU",0.0115861,-0.00756593,-0.00222654,-0.00410732
"JDRF_DM-P01_W-0886-1","JDRF-chrAll","#2c7bb6","MXL",0.0111859,-0.00631226,-0.00284147,-0.00684248
"JDRF_DM-P01_W-0887-2","JDRF-chrAll","#2c7bb6","CEU",0.0124674,-0.00802143,-0.0013229,-0.00710978
"JDRF_DM-P01_W-0887-3","JDRF-chrAll","#2c7bb6","CEU",0.0123684,-0.00771233,-0.000648948,-0.00743173
"JDRF_DM-P01_W-0888-1","JDRF-chrAll","#2c7bb6","CEU",0.0120555,-0.00841078,0.00209516,-0.00690729
"JDRF_DM-P01_W-0889-2","JDRF-chrAll","#2c7bb6","TSI",0.0123137,-0.00902845,0.00205374,-0.00482134
"JDRF_DM-P01_W-0889-3","JDRF-chrAll","#2c7bb6","CEU",0.0120213,-0.00832678,0.000727768,-0.00818246
"JDRF_DM-P01_W-0937-1","JDRF-chrAll","#2c7bb6","CEU",0.0120989,-0.00835701,0.00194794,-0.00270832
"JDRF_DM-P01_W-0938-1","JDRF-chrAll","#2c7bb6","CEU",0.0119999,-0.00836499,0.000354694,-0.00678621
